_id,partNumber,tcoCategory,color,consumableType,blackLifePages,colorLifePages,listPrice,streetPrice,guid
60f145004db57e11030390db,C8543X,TCO_High_Yield,Black,NA,30000,0,336.99,0,HP0165
60f145004db57e11030390dd,C8543X_SC,Starter Cartridge,Black,NA,30000,0,0,0,HP0165
60f1450a4db57e11030423b6,C8519A_S12,SP-12,Black,,0,0,0,788,HP0165
60f1450a4db57e11030423b7,C8519ASP_360,SP-360,Black,,0,0,0,0,HP0165
60f145004db57e11030390dc,C9152A,TCO_LLC,Independent,NA,350000,0,0,520,HP0793
60f145004db57e11030390db,C8543X,TCO_High_Yield,Black,NA,30000,0,336.99,0,HP0793
60f145004db57e11030390dd,C8543X_SC,Starter Cartridge,Black,NA,30000,0,0,0,HP0793
60f1450a4db57e110304239f,H7700E,SP-36_NBD,Black,,0,0,0,2319.25,HP0793
60f1450a4db57e11030423a0,U6402PE,SP-12,Black,,0,0,0,982.95,HP0793
60f1450a4db57e11030423b5,C8523ASP_360,SP-360,Black,,0,0,0,0,HP0793
60f145004db57e11030390dc,C9152A,TCO_LLC,Independent,NA,350000,0,0,520,HP2011
60f145004db57e11030390db,C8543X,TCO_High_Yield,Black,NA,30000,0,336.99,0,HP2011
60f145004db57e11030390dd,C8543X_SC,Starter Cartridge,Black,NA,30000,0,0,0,HP2011
60f1450a4db57e11030423bd,C8519A#AB_S12,SP-12,Black,,0,0,0,788,HP2011
60f1450a4db57e11030423be,C8519A#ABSP_360,SP-360,Black,,0,0,0,0,HP2011
60f145004db57e11030390dc,C9152A,TCO_LLC,Independent,NA,350000,0,0,520,HP1943
60f145004db57e11030390db,C8543X,TCO_High_Yield,Black,NA,30000,0,336.99,0,HP1943
60f145004db57e11030390dd,C8543X_SC,Starter Cartridge,Black,NA,30000,0,0,0,HP1943
60f1450a4db57e11030423b8,C8521A_S12,SP-12,Black,,0,0,0,888,HP1943
60f1450a4db57e11030423b9,C8521ASP_360,SP-360,Black,,0,0,0,0,HP1943
60f145004db57e11030390dc,C9152A,TCO_LLC,Independent,NA,350000,0,0,520,HP3151
60f145004db57e11030390db,C8543X,TCO_High_Yield,Black,NA,30000,0,336.99,0,HP3151
60f1450a4db57e1103043cb6,H7599E,SP-36_NBD,Black,,0,0,0,1236.04,HP3151
60f1450a4db57e1103043cb7,H7603E,SP-36_SD,Black,,0,0,0,0,HP3151
60f1450a4db57e1103043cb8,U2043E,SP-36,Black,,0,0,0,0,HP3151
60f145004db57e11030390dc,C9152A,TCO_LLC,Independent,NA,350000,0,0,520,HP1538
60f145004db57e11030390db,C8543X,TCO_High_Yield,Black,NA,30000,0,336.99,0,HP1538
60f145004db57e11030390dd,C8543X_SC,Starter Cartridge,Black,NA,30000,0,0,0,HP1538
60f1450a4db57e11030423bc,C8522A_S36,SP-360,Black,,0,0,941.36,0,HP1538
60f145004db57e11030390dc,C9152A,TCO_LLC,Independent,NA,350000,0,0,520,HP2554
60f145004db57e11030390db,C8543X,TCO_High_Yield,Black,NA,30000,0,336.99,0,HP2554
60f1450a4db57e11030423b2,Q2623A_S36,SP-360,Black,,0,0,757.35,0,HP2554
60f145004db57e11030390dc,C9152A,TCO_LLC,Independent,NA,350000,0,0,520,HP2028
60f145004db57e11030390db,C8543X,TCO_High_Yield,Black,NA,30000,0,336.99,0,HP2028
60f145004db57e11030390dd,C8543X_SC,Starter Cartridge,Black,NA,30000,0,0,0,HP2028
60f1450a4db57e11030423ba,C8520A_S12,SP-12,Black,,0,0,0,788,HP2028
60f1450a4db57e11030423bb,C8520ASP_360,SP-360,Black,,0,0,0,0,HP2028
60f145004db57e11030390dc,C9152A,TCO_LLC,Independent,NA,350000,0,0,520,HP0085
60f145004db57e11030390db,C8543X,TCO_High_Yield,Black,NA,30000,0,336.99,0,HP0085
60f145004db57e11030390dd,C8543X_SC,Starter Cartridge,Black,NA,30000,0,0,0,HP0085
60f1450a4db57e11030423a7,U2052PE,SP-12,Black,,0,0,0,2329,HP0085
60f1450a4db57e11030423a8,Q3726ASP_360,SP-360,Black,,0,0,0,0,HP0085
60f145004db57e11030390dc,C9152A,TCO_LLC,Independent,NA,350000,0,0,520,HP0322
60f145004db57e11030390db,C8543X,TCO_High_Yield,Black,NA,30000,0,336.99,0,HP0322
60f145004db57e11030390dd,C8543X_SC,Starter Cartridge,Black,NA,30000,0,0,0,HP0322
60f1450a4db57e11030423a9,Q3726A#ABSP_360,SP-360,Black,,0,0,0,0,HP0322
60f145004db57e11030390dc,C9152A,TCO_LLC,Independent,NA,350000,0,0,520,HP1936
60f145004db57e11030390db,C8543X,TCO_High_Yield,Black,NA,30000,0,336.99,0,HP1936
60f145004db57e11030390dd,C8543X_SC,Starter Cartridge,Black,NA,30000,0,0,0,HP1936
60f1450a4db57e11030423aa,Q7697A_S12,SP-12,Black,,0,0,0,588,HP1936
60f1450a4db57e11030423ab,Q7697ASP_360,SP-360,Black,,0,0,0,0,HP1936
60f145004db57e11030390dc,C9152A,TCO_LLC,Independent,NA,350000,0,0,520,HP2003
60f145004db57e11030390db,C8543X,TCO_High_Yield,Black,NA,30000,0,336.99,0,HP2003
60f145004db57e11030390dd,C8543X_SC,Starter Cartridge,Black,NA,30000,0,0,0,HP2003
60f1450a4db57e11030423ac,Q7699A_S12,SP-12,Black,,0,0,0,788,HP2003
60f1450a4db57e11030423ad,Q7699ASP_360,SP-360,Black,,0,0,0,0,HP2003
60f145004db57e11030390dc,C9152A,TCO_LLC,Independent,NA,350000,0,0,520,HP2049
60f145004db57e11030390db,C8543X,TCO_High_Yield,Black,NA,30000,0,336.99,0,HP2049
60f145004db57e11030390dd,C8543X_SC,Starter Cartridge,Black,NA,30000,0,0,0,HP2049
60f1450a4db57e11030423ae,H7694E,SP-36_NBD,Black,,0,0,0,1299,HP2049
60f1450a4db57e11030423af,U6409E,SP-48_NBD,Black,,0,0,0,1909,HP2049
60f1450a4db57e11030423b0,UK681E,SP-60_NBD,Black,,0,0,0,2439,HP2049
60f1450a4db57e11030423b1,Q7698ASP_360,SP-360,Black,,0,0,0,0,HP2049
60f145004db57e11030390dc,C9152A,TCO_LLC,Independent,NA,350000,0,0,520,HP0043
60f145004db57e11030390db,C8543X,TCO_High_Yield,Black,NA,30000,0,336.99,0,HP0043
60f145004db57e11030390dd,C8543X_SC,Starter Cartridge,Black,NA,30000,0,0,0,HP0043
60f1450a4db57e110304239d,Q3721A_S36,SP-360,Black,,0,0,0,174.95,HP0043
60f145004db57e11030390dc,C9152A,TCO_LLC,Independent,NA,350000,0,0,520,HP0272
60f145004db57e11030390db,C8543X,TCO_High_Yield,Black,NA,30000,0,336.99,0,HP0272
60f145004db57e11030390dd,C8543X_SC,Starter Cartridge,Black,NA,30000,0,0,0,HP0272
60f1450a4db57e110304239e,U4928E,SP-36,Black,,0,0,0,3919,HP0272
60f1450a4db57e110304239f,H7700E,SP-36_NBD,Black,,0,0,0,2319.25,HP0272
60f1450a4db57e11030423a0,U6402PE,SP-12,Black,,0,0,0,982.95,HP0272
60f1450a4db57e11030423a1,UN511E,SP-60_NBD,Black,,0,0,0,5844.44,HP0272
60f1450a4db57e11030423a2,Q3728ASP_360,SP-360,Black,,0,0,0,0,HP0272
60f145004db57e11030390dc,C9152A,TCO_LLC,Independent,NA,350000,0,0,520,HP1948
60f145004db57e11030390db,C8543X,TCO_High_Yield,Black,NA,30000,0,336.99,0,HP1948
60f145004db57e11030390dd,C8543X_SC,Starter Cartridge,Black,NA,30000,0,0,0,HP1948
60f1450a4db57e11030423a3,Q3723A_S12,SP-12,Black,,0,0,0,888,HP1948
60f1450a4db57e11030423a4,Q3723ASP_360,SP-360,Black,,0,0,0,0,HP1948
60f144f84db57e11030304bd,J9833,TCO_Normal_Yield,Black,Independent_Black,2000,0,0,94.99,DL0074
60f144f84db57e11030304be,J9833_SC,Starter Cartridge,Black,NA,1000,0,0,0,DL0074
60f145094db57e110303fd7e,1110_S36,SP-360,Black,,0,0,0,58.13,DL0074
60f144fb4db57e1103035355,1710362001,TCO_Normal_Yield,Black,Independent_Black,14000,0,0,172,KM0184
60f144fb4db57e1103035356,1710362002,TCO_Normal_Yield,Cyan,Independent_Color,0,8500,0,255,KM0184
60f144fb4db57e1103035357,1710362003,TCO_Normal_Yield,Magenta,Independent_Color,0,8500,0,255,KM0184
60f144fb4db57e1103035358,1710362004,TCO_Normal_Yield,Yellow,Independent_Color,0,8500,0,255,KM0184
60f144fb4db57e1103035359,1710362002_SC,Starter Cartridge,Color,NA,0,8500,0,0,KM0184
60f145094db57e110304106e,5250183101_S36,SP-360,Color,,0,0,134.95,0,KM0184
60f144fb4db57e1103035355,1710362001,TCO_Normal_Yield,Black,Independent_Black,14000,0,0,172,KM0185
60f144fb4db57e1103035356,1710362002,TCO_Normal_Yield,Cyan,Independent_Color,0,8500,0,255,KM0185
60f144fb4db57e1103035357,1710362003,TCO_Normal_Yield,Magenta,Independent_Color,0,8500,0,255,KM0185
60f144fb4db57e1103035358,1710362004,TCO_Normal_Yield,Yellow,Independent_Color,0,8500,0,255,KM0185
60f144fb4db57e1103035359,1710362002_SC,Starter Cartridge,Color,NA,0,8500,0,0,KM0185
60f145094db57e110304106f,5250183103_S36,SP-360,Color,,0,0,124.95,0,KM0185
60f144fb4db57e1103035355,1710362001,TCO_Normal_Yield,Black,Independent_Black,14000,0,0,172,KM0186
60f144fb4db57e1103035356,1710362002,TCO_Normal_Yield,Cyan,Independent_Color,0,8500,0,255,KM0186
60f144fb4db57e1103035357,1710362003,TCO_Normal_Yield,Magenta,Independent_Color,0,8500,0,255,KM0186
60f144fb4db57e1103035358,1710362004,TCO_Normal_Yield,Yellow,Independent_Color,0,8500,0,255,KM0186
60f144fb4db57e1103035359,1710362002_SC,Starter Cartridge,Color,NA,0,8500,0,0,KM0186
60f145094db57e1103041070,5250183200_S36,SP-360,Color,,0,0,107.45,0,KM0186
60f144fb4db57e1103035355,1710362001,TCO_Normal_Yield,Black,Independent_Black,14000,0,0,172,KM0187
60f144fb4db57e1103035356,1710362002,TCO_Normal_Yield,Cyan,Independent_Color,0,8500,0,255,KM0187
60f144fb4db57e1103035357,1710362003,TCO_Normal_Yield,Magenta,Independent_Color,0,8500,0,255,KM0187
60f144fb4db57e1103035358,1710362004,TCO_Normal_Yield,Yellow,Independent_Color,0,8500,0,255,KM0187
60f144fb4db57e1103035359,1710362002_SC,Starter Cartridge,Color,NA,0,8500,0,0,KM0187
60f145094db57e1103041071,5250183203_S36,SP-360,Color,,0,0,149.95,0,KM0187
60f144fb4db57e11030352c2,1710400002,TCO_LLC,Black,NA,20000,0,0,133,KM0188
60f144fb4db57e11030352c0,1710405002,TCO_High_Yield,Black,NA,6000,0,0,154,KM0188
60f144fb4db57e11030352c1,1710399002,TCO_Normal_Yield,Black,Independent_Black,3000,0,0,115,KM0188
60f144fb4db57e11030352c3,1710399002_SC,Starter Cartridge,Black,NA,1500,0,0,0,KM0188
60f145094db57e1103041058,5250189200_S36,SP-360,Black,,0,0,22.11,0,KM0188
60f144fb4db57e11030352c2,1710400002,TCO_LLC,Black,NA,20000,0,0,133,KM0189
60f144fb4db57e11030352c0,1710405002,TCO_High_Yield,Black,NA,6000,0,0,154,KM0189
60f144fb4db57e11030352c1,1710399002,TCO_Normal_Yield,Black,Independent_Black,3000,0,0,115,KM0189
60f144fb4db57e11030352c3,1710399002_SC,Starter Cartridge,Black,NA,1500,0,0,0,KM0189
60f145094db57e1103041059,5250190200_S12,SP-12,Black,,0,0,0,0,KM0189
60f145094db57e110304105a,5250190200SP_360,SP-360,Black,,0,0,0,0,KM0189
60f144fb4db57e11030352c8,1710398001,TCO_Normal_Yield,Black,Independent_Black,9000,0,0,255,KM0191
60f144fb4db57e11030352c9,1710398001_SC,Starter Cartridge,Black,NA,0,0,0,0,KM0191
60f145094db57e110304105c,5250196100_S36,SP-360,Black,,0,0,40.61,0,KM0191
60f144fb4db57e11030352c8,1710398001,TCO_Normal_Yield,Black,Independent_Black,9000,0,0,255,KM0190
60f144fb4db57e11030352c9,1710398001_SC,Starter Cartridge,Black,NA,0,0,0,0,KM0190
60f145094db57e110304105b,5250197104_S36,SP-360,Black,,0,0,30.1,0,KM0190
60f144fb4db57e11030352c8,1710398001,TCO_Normal_Yield,Black,Independent_Black,9000,0,0,255,KM0192
60f144fb4db57e11030352c9,1710398001_SC,Starter Cartridge,Black,NA,0,0,0,0,KM0192
60f145094db57e110304105d,5250197202_S36,SP-360,Black,,0,0,50.93,0,KM0192
60f144fb4db57e11030352c8,1710398001,TCO_Normal_Yield,Black,Independent_Black,9000,0,0,255,KM0193
60f144fb4db57e11030352c9,1710398001_SC,Starter Cartridge,Black,NA,0,0,0,0,KM0193
60f145094db57e110304105e,5250197203_S36,SP-360,Black,,0,0,27.49,0,KM0193
60f144fb4db57e110303532c,1710483001,TCO_LLC,Independent,NA,0,100000,0,455,KM0194
60f144fb4db57e110303532d,1710476001,TCO_LLC,CMYK,NA,30000,7500,0,114.99,KM0194
60f144fb4db57e1103035328,1710471001,TCO_Normal_Yield,Black,Independent_Black,6000,0,0,122,KM0194
60f144fb4db57e1103035329,1710471004,TCO_Normal_Yield,Cyan,Independent_Color,0,6000,0,190,KM0194
60f144fb4db57e110303532a,1710471003,TCO_Normal_Yield,Magenta,Independent_Color,0,6000,0,205,KM0194
60f144fb4db57e110303532b,1710471002,TCO_Normal_Yield,Yellow,Independent_Color,0,6000,0,200,KM0194
60f144fb4db57e110303532e,1710471001_SC,Starter Cartridge,Color,NA,6000,0,0,0,KM0194
60f145094db57e110304106b,5250198100_S36,SP-360,Color,,0,0,92.99,0,KM0194
60f144fb4db57e110303532c,1710483001,TCO_LLC,Independent,NA,0,100000,0,455,KM0195
60f144fb4db57e110303532d,1710476001,TCO_LLC,CMYK,NA,30000,7500,0,114.99,KM0195
60f144fb4db57e1103035328,1710471001,TCO_Normal_Yield,Black,Independent_Black,6000,0,0,122,KM0195
60f144fb4db57e1103035329,1710471004,TCO_Normal_Yield,Cyan,Independent_Color,0,6000,0,190,KM0195
60f144fb4db57e110303532a,1710471003,TCO_Normal_Yield,Magenta,Independent_Color,0,6000,0,205,KM0195
60f144fb4db57e110303532b,1710471002,TCO_Normal_Yield,Yellow,Independent_Color,0,6000,0,200,KM0195
60f144fb4db57e1103035335,1710471004_SC,Starter Cartridge,Color,NA,0,6000,0,0,KM0195
60f145094db57e110304106c,5250200103_S36,SP-360,Color,,0,0,43.55,0,KM0195
60f144fb4db57e1103035355,1710362001,TCO_Normal_Yield,Black,Independent_Black,14000,0,0,172,KM0196
60f144fb4db57e1103035356,1710362002,TCO_Normal_Yield,Cyan,Independent_Color,0,8500,0,255,KM0196
60f144fb4db57e1103035357,1710362003,TCO_Normal_Yield,Magenta,Independent_Color,0,8500,0,255,KM0196
60f144fb4db57e1103035358,1710362004,TCO_Normal_Yield,Yellow,Independent_Color,0,8500,0,255,KM0196
60f144fb4db57e1103035359,1710362002_SC,Starter Cartridge,Color,NA,0,8500,0,0,KM0196
60f144fb4db57e110303536d,1710362001_SC,Starter Cartridge,Black,NA,14000,0,0,0,KM0196
60f144fb4db57e110303536f,1710362003_SC,Starter Cartridge,Magenta,NA,0,8500,0,0,KM0196
60f144fb4db57e1103035370,1710362004_SC,Starter Cartridge,Yellow,NA,0,8500,0,0,KM0196
60f145094db57e1103041072,5250202103_S36,SP-360,Color,,0,0,145,0,KM0196
60f144fb4db57e1103035519,1710552001,TCO_LLC,CMYK,NA,0,30000,0,395,KM0197
60f144fb4db57e1103035515,1710490001,TCO_Normal_Yield,Black,Independent_Black,8500,0,0,59.99,KM0197
60f144fb4db57e1103035516,1710490004,TCO_Normal_Yield,Cyan,Independent_Color,0,6000,0,150,KM0197
60f144fb4db57e1103035517,1710490003,TCO_Normal_Yield,Magenta,Independent_Color,0,6000,0,150,KM0197
60f144fb4db57e1103035518,1710490002,TCO_Normal_Yield,Yellow,Independent_Color,0,6000,0,150,KM0197
60f144fb4db57e110303551a,1710490001_SC,Starter Cartridge,Black,NA,8500,0,0,0,KM0197
60f144fb4db57e110303551b,1710490003_SC,Starter Cartridge,Cyan,NA,0,6000,0,0,KM0197
60f144fb4db57e110303551c,1710490004_SC,Starter Cartridge,Cyan,NA,0,6000,0,0,KM0197
60f144fb4db57e110303551d,1710490002_SC,Starter Cartridge,Yellow,NA,0,6000,0,0,KM0197
60f145094db57e110304109f,5250204200_S36,SP-360,Color,,0,0,99.95,0,KM0197
60f144fb4db57e110303532c,1710483001,TCO_LLC,Independent,NA,0,100000,0,455,KM0198
60f144fb4db57e110303532d,1710476001,TCO_LLC,CMYK,NA,30000,7500,0,114.99,KM0198
60f144fb4db57e1103035328,1710471001,TCO_Normal_Yield,Black,Independent_Black,6000,0,0,122,KM0198
60f144fb4db57e1103035329,1710471004,TCO_Normal_Yield,Cyan,Independent_Color,0,6000,0,190,KM0198
60f144fb4db57e110303532a,1710471003,TCO_Normal_Yield,Magenta,Independent_Color,0,6000,0,205,KM0198
60f144fb4db57e110303532b,1710471002,TCO_Normal_Yield,Yellow,Independent_Color,0,6000,0,200,KM0198
60f144fb4db57e110303532e,1710471001_SC,Starter Cartridge,Color,NA,6000,0,0,0,KM0198
60f144fb4db57e1103035335,1710471004_SC,Starter Cartridge,Color,NA,0,6000,0,0,KM0198
60f144fb4db57e1103035353,1710471003_SC,Starter Cartridge,Magenta,NA,0,6000,0,0,KM0198
60f144fb4db57e1103035354,1710471002_SC,Starter Cartridge,Yellow,NA,0,6000,0,0,KM0198
60f145094db57e110304106d,5250205200_S36,SP-360,Color,,0,0,38.75,0,KM0198
60f144fb4db57e11030352c2,1710400002,TCO_LLC,Black,NA,20000,0,0,133,KM0199
60f144fb4db57e11030352d2,4127035307,TCO_LLC,Independent,NA,0,0,0,108.58,KM0199
60f144fb4db57e11030352c1,1710399002,TCO_Normal_Yield,Black,Independent_Black,3000,0,0,115,KM0199
60f144fb4db57e11030352c3,1710399002_SC,Starter Cartridge,Black,NA,1500,0,0,0,KM0199
60f145094db57e110304105f,5250207203_S12,SP-12,Black,,0,0,0,0,KM0199
60f145094db57e1103041060,5250207203SP_360,SP-360,Black,,0,0,0,0,KM0199
60f144f84db57e11030304b8,330-3017,TCO_LLC,CMYK,NA,24000,6000,0,129,DL0073
60f144f84db57e11030304b4,330-3578,TCO_Normal_Yield,Black,Independent_Black,1500,0,0,87,DL0073
60f144f84db57e11030304b5,330-3581,TCO_Normal_Yield,Cyan,Independent_Color,0,1000,0,79,DL0073
60f144f84db57e11030304b6,330-3014,TCO_Normal_Yield,Magenta,Independent_Color,0,1000,0,79,DL0073
60f144f84db57e11030304b7,330-3013,TCO_Normal_Yield,Yellow,Independent_Color,0,1000,0,79,DL0073
60f144f84db57e11030304b9,330-3578_SC,Starter Cartridge,Black,NA,700,0,0,0,DL0073
60f144f84db57e11030304ba,330-3581_SC,Starter Cartridge,Cyan,NA,0,700,0,0,DL0073
60f144f84db57e11030304bb,330-3014_SC,Starter Cartridge,Magenta,NA,0,700,0,0,DL0073
60f144f84db57e11030304bc,330-3013_SC,Starter Cartridge,Yellow,NA,0,700,0,0,DL0073
60f145094db57e110303fd7d,1235CN_S36,SP-360,Color,,0,0,0,22.21,DL0073
60f144f84db57e1103030341,331-0778,TCO_High_Yield,Black,NA,2000,0,0,89.27,DL0078
60f144f84db57e1103030342,331-0777,TCO_High_Yield,Cyan,NA,0,1400,0,89.27,DL0078
60f144f84db57e1103030343,331-0779,TCO_High_Yield,Yellow,NA,0,1400,0,89.27,DL0078
60f144f84db57e1103030344,331-0780,TCO_High_Yield,Magenta,NA,0,1400,0,89.27,DL0078
60f144f84db57e1103030345,331-0722,TCO_Normal_Yield,Black,Independent_Black,700,0,0,63.76,DL0078
60f144f84db57e1103030346,331-0724,TCO_Normal_Yield,Magenta,Independent_Color,0,700,0,71.41,DL0078
60f144f84db57e1103030347,331-0723,TCO_Normal_Yield,Cyan,Independent_Color,0,700,0,71.41,DL0078
60f144f84db57e1103030348,331-0725,TCO_Normal_Yield,Yellow,Independent_Color,0,700,0,71.41,DL0078
60f144f84db57e11030304d2,TRNFF_SC,Starter Cartridge,Black,NA,700,0,0,0,DL0078
60f144f84db57e11030304d3,58P6Y_SC,Starter Cartridge,Cyan,NA,0,700,0,0,DL0078
60f144f84db57e11030304d4,JYX82_SC,Starter Cartridge,Magenta,NA,0,700,0,0,DL0078
60f144f84db57e11030304d5,VKYJT_SC,Starter Cartridge,Yellow,NA,0,700,0,0,DL0078
60f145094db57e110303fd83,1355CNW_S12,SP-12,Color,,0,0,0,0,DL0078
60f145094db57e110303fd84,1355CNW_S36,SP-360,Color,,0,0,0,21,DL0078
60f144f84db57e1103030c9d,109R00725,TCO_Normal_Yield,Black,Independent_Black,3000,0,0,113.99,XE0243
60f144f84db57e1103030c9e,109R00725_SC,Starter Cartridge,Black,NA,3000,0,0,0,XE0243
60f145094db57e1103040047,3130B_S12,SP-12,Black,,0,0,0,0,XE0243
60f145094db57e1103040048,3130BSP_360,SP-360,Black,,0,0,0,0,XE0243
60f144f84db57e11030306c7,16201200,TCO_LLC,CMYK,NA,0,200000,0,358,XE0305
60f144f84db57e11030306c8,16201400,TCO_LLC,Independent,NA,0,100000,0,263,XE0305
60f144f84db57e11030306cb,16200500,TCO_High_Yield,Cyan,NA,0,8000,0,268.99,XE0305
60f144f84db57e11030306cc,16200600,TCO_High_Yield,Magenta,NA,0,8000,0,268.99,XE0305
60f144f84db57e11030306cd,16200700,TCO_High_Yield,Yellow,NA,0,8000,0,268.99,XE0305
60f144f84db57e11030306ce,16200100,TCO_Normal_Yield,Cyan,Independent_Color,0,4000,0,160.99,XE0305
60f144f84db57e11030306cf,16200200,TCO_Normal_Yield,Magenta,Independent_Color,0,4000,0,156.99,XE0305
60f144f84db57e11030306d0,16200300,TCO_Normal_Yield,Yellow,Independent_Color,0,4000,0,156.99,XE0305
60f144f94db57e1103031077,016-2008-00,TCO_High_Yield,Black,NA,8000,0,0,88,XE0305
60f144f94db57e1103031078,016-2004-00,TCO_Normal_Yield,Black,Independent_Black,3000,0,0,58,XE0305
60f144f94db57e1103031079,016-2004-00_SC,Starter Cartridge,Color,NA,0,3000,0,0,XE0305
60f145094db57e110304012b,6200DPSP_360,SP-360,Color,,0,0,0,0,XE0305
60f144f84db57e11030306c7,16201200,TCO_LLC,CMYK,NA,0,200000,0,358,XE0239
60f144f84db57e11030306c8,16201400,TCO_LLC,Independent,NA,0,100000,0,263,XE0239
60f144f84db57e11030306c9,16200800,TCO_High_Yield,Black,NA,8000,0,0,88,XE0239
60f144f84db57e11030306ca,16200400,TCO_Normal_Yield,Black,Independent_Black,3000,0,0,58,XE0239
60f144f84db57e11030306cb,16200500,TCO_High_Yield,Cyan,NA,0,8000,0,268.99,XE0239
60f144f84db57e11030306cc,16200600,TCO_High_Yield,Magenta,NA,0,8000,0,268.99,XE0239
60f144f84db57e11030306cd,16200700,TCO_High_Yield,Yellow,NA,0,8000,0,268.99,XE0239
60f144f84db57e11030306ce,16200100,TCO_Normal_Yield,Cyan,Independent_Color,0,4000,0,160.99,XE0239
60f144f84db57e11030306cf,16200200,TCO_Normal_Yield,Magenta,Independent_Color,0,4000,0,156.99,XE0239
60f144f84db57e11030306d0,16200300,TCO_Normal_Yield,Yellow,Independent_Color,0,4000,0,156.99,XE0239
60f144f94db57e110303106b,16200400_SC,Starter Cartridge,Color,NA,0,0,0,0,XE0239
60f144f94db57e110303106c,16200100_SC,Starter Cartridge,Color,NA,0,0,0,0,XE0239
60f145094db57e110304012a,6200DXSP_360,SP-360,Color,,0,0,0,0,XE0239
60f144fb4db57e110303470c,6LJ83358000,TCO_LLC,Black,NA,55000,0,0,26.95,TB0096
60f144fb4db57e1103034878,T2505U,TCO_Normal_Yield,Black,Independent_Black,10000,0,59.99,40.99,TB0096
60f145094db57e1103040d45,65322E2505H_S12,SP-12,Black,,0,0,0,0,TB0096
60f145094db57e1103040d46,65322E2505HSP_360,SP-360,Black,,0,0,0,0,TB0096
60f144f94db57e1103030ec4,16186400,TCO_LLC,CMYK,NA,0,20000,0,270,XE0231
60f144f94db57e1103030ec0,16167800,TCO_Normal_Yield,Black,Independent_Black,4500,0,0,110,XE0231
60f144f94db57e1103030ec1,16168000,TCO_Normal_Yield,Magenta,Independent_Color,0,5900,0,230,XE0231
60f144f94db57e1103030ec2,16167900,TCO_Normal_Yield,Cyan,Independent_Color,0,5900,0,230,XE0231
60f144f94db57e1103030ec3,16168100,TCO_Normal_Yield,Yellow,Independent_Color,0,5900,0,230,XE0231
60f145094db57e11030400d2,780NSP_360,SP-360,Color,,0,0,0,0,XE0231
60f144f94db57e1103030ecc,16172700,TCO_LLC,Independent,NA,0,30000,0,138,XE0241
60f144f94db57e1103030ec5,16160400,TCO_High_Yield,Black,NA,30000,0,0,29.17,XE0241
60f144f94db57e1103030ec6,16160500,TCO_High_Yield,Black and Cyan,NA,0,5860,0,195,XE0241
60f144f94db57e1103030ec7,16160600,TCO_High_Yield,Magenta,NA,0,5860,0,195,XE0241
60f144f94db57e1103030ec8,16160700,TCO_High_Yield,Black and Yellow,NA,0,5860,0,235,XE0241
60f144f94db57e1103030ec9,16158200,TCO_Normal_Yield,Black and Cyan,NA,0,2340,0,64.62,XE0241
60f144f94db57e1103030eca,016-1583-00,TCO_Normal_Yield,Black and Magenta,NA,0,2340,0,64.62,XE0241
60f144f94db57e1103030ecb,016-1584-00,TCO_Normal_Yield,Black and Yellow,NA,0,2340,0,64.62,XE0241
60f145094db57e11030400d3,840DPSP_360,SP-360,Color,,0,0,0,0,XE0241
60f145004db57e11030390dc,C9152A,TCO_LLC,Independent,NA,350000,0,0,520,HP1955
60f145004db57e11030390db,C8543X,TCO_High_Yield,Black,NA,30000,0,336.99,0,HP1955
60f145004db57e11030390dd,C8543X_SC,Starter Cartridge,Black,NA,30000,0,0,0,HP1955
60f1450a4db57e11030423a5,Q3722A_S12,SP-12,Black,,0,0,0,388,HP1955
60f1450a4db57e11030423a6,Q3722ASP_360,SP-360,Black,,0,0,0,0,HP1955
60f144f94db57e11030319da,Q3631-67921,TCO_LLC,Independent,NA,500000,0,1283.4,0,HP0794
60f144f94db57e11030319d9,Q3681C,TCO_High_Yield,Black,NA,47500,0,75,0,HP0794
60f144f94db57e11030319db,Q3681C_SC,Starter Cartridge,Black,NA,47500,0,0,0,HP0794
60f145094db57e1103040321,U8030E,SP-00,Black,,0,0,348.64,0,HP0794
60f145094db57e1103040322,UA310E,SP-12,Black,,0,0,1770.65,0,HP0794
60f145094db57e1103040323,UA313E,SP-15,Black,,0,0,2256.48,0,HP0794
60f145094db57e1103040324,UA314E,SP-16,Black,,0,0,3299.99,0,HP0794
60f145094db57e1103040325,UA315E,SP-18,Black,,0,0,4818.64,0,HP0794
60f145094db57e1103040326,UA316E,SP-20,Black,,0,0,6805.77,0,HP0794
60f145094db57e1103040327,Q3631ASP_360,SP-360,Black,,0,0,0,0,HP0794
60f144f94db57e1103031a61,E4SKKC,TCO_LLC,Black,NA,500000,0,0,40,HP1510
60f144f94db57e1103031a62,56AK-53T0KC,TCO_LLC,Independent,NA,500000,0,0,90,HP1510
60f144f94db57e11030319d9,Q3681C,TCO_High_Yield,Black,NA,47500,0,75,0,HP1510
60f144f94db57e11030319db,Q3681C_SC,Starter Cartridge,Black,NA,47500,0,0,0,HP1510
60f145094db57e1103040391,Q3632A_S12,SP-12,Black,,0,0,0,2188,HP1510
60f145094db57e1103040392,Q3632ASP_360,SP-360,Black,,0,0,0,0,HP1510
60f144f94db57e11030319d6,E5EYKC,TCO_LLC,Black,NA,60000,0,99.99,0,HP0791
60f144f94db57e11030319d7,GYJGKC,TCO_LLC,Independent,NA,500000,0,499.99,0,HP0791
